cluster_id,asset_id,distinct_alarm_count,total_events,alarms_in_cluster,start_time,end_time
1003,P-0100,4,7,"P-0100.TI_HI,P-0100.II_HI,P-0100.VI_HI,P-0100.SI_LO",2025-08-06 08:25:05,2025-08-06 09:56:48
1004,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-06 10:53:39,2025-08-06 10:54:36
1005,P-0100,3,3,"P-0100.VI_HI,P-0100.PI_LO,P-0100.TI_HI",2025-08-07 08:01:39,2025-08-07 08:26:38
1006,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-07 15:45:44,2025-08-07 16:05:35
1007,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-08-07 17:20:59,2025-08-07 17:38:50
1008,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-08 14:21:01,2025-08-08 14:34:01
1009,P-0100,3,4,"P-0100.TI_HI,P-0100.VI_HI,P-0100.PDI_HI",2025-08-08 15:17:42,2025-08-08 15:46:39
1010,P-0100,2,4,"P-0100.VI_HI,P-0100.FI_LO",2025-08-08 17:10:14,2025-08-08 17:56:08
1011,P-0100,2,2,"P-0100.TI_HI,P-0100.FI_LO",2025-08-08 20:27:54,2025-08-08 20:52:33
1012,P-0100,3,5,"P-0100.VI_HI,P-0100.SI_LO,P-0100.TI_HI",2025-08-09 07:52:16,2025-08-09 08:53:38
1013,P-0100,2,3,"P-0100.TI_HI,P-0100.PI_LO",2025-08-09 15:52:23,2025-08-09 16:15:31
1014,P-0100,3,4,"P-0100.TI_HI,P-0100.FI_LO,P-0100.II_HI",2025-08-09 16:48:11,2025-08-09 17:05:07
1015,P-0100,2,2,"P-0100.II_HI,P-0100.PI_LO",2025-08-09 19:11:10,2025-08-09 19:27:10
1016,P-0100,2,3,"P-0100.VI_HI,P-0100.PI_HI",2025-08-10 11:23:48,2025-08-10 12:04:18
1017,P-0100,2,2,"P-0100.TI_HI,P-0100.PI_LO",2025-08-10 13:55:32,2025-08-10 14:01:42
1018,P-0100,2,4,"P-0100.VI_HI,P-0100.TI_HI",2025-08-10 14:54:14,2025-08-10 15:31:35
1019,P-0100,2,2,"P-0100.SI_LO,P-0100.TI_HI",2025-08-10 16:31:41,2025-08-10 16:41:17
1020,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-10 23:25:18,2025-08-10 23:51:48
1021,P-0100,2,2,"P-0100.PDI_HI,P-0100.VI_HI",2025-08-11 08:24:39,2025-08-11 08:33:22
1022,P-0100,2,7,"P-0100.TI_HI,P-0100.PDI_HI",2025-08-11 11:56:15,2025-08-11 13:12:55
1023,P-0100,4,4,"P-0100.TI_HI,P-0100.SI_LO,P-0100.VI_HI,P-0100.PI_LO",2025-08-11 14:43:43,2025-08-11 15:31:45
1024,P-0100,2,2,"P-0100.FI_LO,P-0100.TI_HI",2025-08-11 20:12:18,2025-08-11 20:25:18
1025,P-0100,2,2,"P-0100.PDI_HI,P-0100.VI_HI",2025-08-12 09:14:43,2025-08-12 09:40:01
1026,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-08-12 12:01:57,2025-08-12 12:57:05
1027,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-12 13:37:56,2025-08-12 13:57:41
1028,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-12 14:45:52,2025-08-12 14:46:45
1029,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-12 21:43:45,2025-08-12 21:49:50
1030,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-13 05:33:16,2025-08-13 05:42:00
1031,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-08-13 08:15:23,2025-08-13 08:28:32
1032,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-08-13 11:04:28,2025-08-13 11:11:40
1033,P-0100,2,2,"P-0100.VI_HI,P-0100.SI_LO",2025-08-13 11:53:50,2025-08-13 12:14:06
1034,P-0100,3,3,"P-0100.VI_HI,P-0100.FI_LO,P-0100.TI_HI",2025-08-13 13:04:49,2025-08-13 13:31:06
1035,P-0100,2,2,"P-0100.TI_HI,P-0100.SI_LO",2025-08-14 04:47:31,2025-08-14 04:51:46
1036,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-14 06:40:13,2025-08-14 06:44:22
1037,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-08-14 10:43:00,2025-08-14 11:14:33
1038,P-0100,2,2,"P-0100.VI_HI,P-0100.FI_LO",2025-08-14 12:40:10,2025-08-14 12:45:35
1039,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-14 15:14:01,2025-08-14 15:27:55
1040,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-08-15 07:02:58,2025-08-15 07:18:09
1041,P-0100,2,2,"P-0100.SI_LO,P-0100.TI_HI",2025-08-15 08:28:37,2025-08-15 08:49:43
1042,P-0100,2,2,"P-0100.II_HI,P-0100.TI_HI",2025-08-15 10:03:00,2025-08-15 10:09:01
1043,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-15 11:48:44,2025-08-15 11:54:36
1044,P-0100,3,4,"P-0100.VI_HI,P-0100.TI_HI,P-0100.SI_LO",2025-08-15 12:33:51,2025-08-15 13:26:02
1045,P-0100,3,3,"P-0100.PI_HI,P-0100.PDI_HI,P-0100.TI_HI",2025-08-15 14:10:22,2025-08-15 14:33:21
1046,P-0100,2,2,"P-0100.VI_HI,P-0100.PI_LO",2025-08-16 11:45:14,2025-08-16 12:05:45
1047,P-0100,3,4,"P-0100.TI_HI,P-0100.VI_HI,P-0100.PI_HI",2025-08-16 13:10:52,2025-08-16 13:22:14
1048,P-0100,3,3,"P-0100.FI_LO,P-0100.VI_HI,P-0100.TI_HI",2025-08-16 15:23:10,2025-08-16 15:32:42
1049,P-0100,2,2,"P-0100.FI_LO,P-0100.II_HI",2025-08-16 16:09:51,2025-08-16 16:10:32
1050,P-0100,2,3,"P-0100.TI_HI,P-0100.SI_LO",2025-08-17 03:46:30,2025-08-17 04:27:31
1051,P-0100,2,3,"P-0100.VI_HI,P-0100.PI_HI",2025-08-17 10:31:10,2025-08-17 10:48:18
1052,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-08-17 12:07:17,2025-08-17 12:39:40
1053,P-0100,2,3,"P-0100.PI_HI,P-0100.VI_HI",2025-08-17 14:16:49,2025-08-17 15:06:12
1054,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-18 05:28:20,2025-08-18 05:50:05
1055,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-18 08:31:29,2025-08-18 08:33:18
1056,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-18 09:37:03,2025-08-18 09:42:59
1057,P-0100,3,3,"P-0100.TI_HI,P-0100.PDI_HI,P-0100.VI_HI",2025-08-18 10:14:49,2025-08-18 10:57:18
1058,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-18 12:26:05,2025-08-18 12:27:19
1059,P-0100,2,3,"P-0100.PI_LO,P-0100.TI_HI",2025-08-18 13:18:09,2025-08-18 14:11:01
1060,P-0100,2,2,"P-0100.VI_HI,P-0100.FI_LO",2025-08-18 14:58:47,2025-08-18 15:09:15
1061,P-0100,3,3,"P-0100.VI_HI,P-0100.TI_HI,P-0100.PI_HI",2025-08-18 15:43:28,2025-08-18 16:35:56
1062,P-0100,3,4,"P-0100.VI_HI,P-0100.TI_HI,P-0100.II_HI",2025-08-19 08:36:39,2025-08-19 09:11:32
1063,P-0100,2,2,"P-0100.II_HI,P-0100.TI_HI",2025-08-19 10:33:35,2025-08-19 10:36:01
1064,P-0100,2,2,"P-0100.PI_HI,P-0100.SI_LO",2025-08-19 20:08:29,2025-08-19 20:11:06
1065,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-20 09:13:55,2025-08-20 09:17:49
1066,P-0100,2,2,"P-0100.VI_HI,P-0100.II_HI",2025-08-20 10:40:31,2025-08-20 10:43:06
1067,P-0100,3,4,"P-0100.TI_HI,P-0100.VI_HI,P-0100.PI_HI",2025-08-20 14:10:00,2025-08-20 14:56:59
1068,P-0100,2,4,"P-0100.VI_HI,P-0100.PI_LO",2025-08-20 16:53:46,2025-08-20 17:57:20
1069,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-08-21 07:36:46,2025-08-21 08:09:16
1070,P-0100,2,4,"P-0100.PI_HI,P-0100.TI_HI",2025-08-21 11:43:59,2025-08-21 12:13:08
1071,P-0100,2,3,"P-0100.VI_HI,P-0100.II_HI",2025-08-21 16:54:49,2025-08-21 17:06:50
1072,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-21 17:50:28,2025-08-21 17:56:59
1073,P-0100,2,2,"P-0100.VI_HI,P-0100.PDI_HI",2025-08-21 19:49:57,2025-08-21 20:13:38
1074,P-0100,3,3,"P-0100.VI_HI,P-0100.SI_LO,P-0100.II_HI",2025-08-21 23:07:02,2025-08-21 23:32:00
1075,P-0100,2,3,"P-0100.TI_HI,P-0100.FI_LO",2025-08-22 12:03:59,2025-08-22 12:18:04
1076,P-0100,2,2,"P-0100.PI_HI,P-0100.VI_HI",2025-08-22 13:32:31,2025-08-22 13:47:32
1077,P-0100,2,3,"P-0100.FI_LO,P-0100.TI_HI",2025-08-22 18:20:38,2025-08-22 18:42:58
1078,P-0100,2,2,"P-0100.TI_HI,P-0100.II_HI",2025-08-22 20:58:15,2025-08-22 21:25:31
1079,P-0100,3,3,"P-0100.VI_HI,P-0100.TI_HI,P-0100.II_HI",2025-08-23 06:49:39,2025-08-23 07:36:05
1080,P-0100,3,4,"P-0100.PI_LO,P-0100.VI_HI,P-0100.TI_HI",2025-08-23 15:30:02,2025-08-23 16:13:12
1081,P-0100,3,3,"P-0100.VI_HI,P-0100.PI_HI,P-0100.PDI_HI",2025-08-23 17:07:18,2025-08-23 17:30:15
1082,P-0100,2,5,"P-0100.VI_HI,P-0100.TI_HI",2025-08-24 10:05:54,2025-08-24 10:45:10
1083,P-0100,4,5,"P-0100.FI_LO,P-0100.VI_HI,P-0100.II_HI,P-0100.TI_HI",2025-08-24 11:19:49,2025-08-24 12:37:21
1084,P-0100,2,2,"P-0100.PI_LO,P-0100.TI_HI",2025-08-24 15:49:43,2025-08-24 16:10:01
1085,P-0100,2,2,"P-0100.PDI_HI,P-0100.VI_HI",2025-08-24 18:40:37,2025-08-24 18:58:32
1086,P-0100,2,6,"P-0100.VI_HI,P-0100.II_HI",2025-08-25 11:16:30,2025-08-25 11:58:21
1087,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-25 13:17:28,2025-08-25 13:34:51
1088,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-25 15:44:29,2025-08-25 15:49:08
1089,P-0100,2,2,"P-0100.II_HI,P-0100.TI_HI",2025-08-25 17:33:45,2025-08-25 17:47:03
1090,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-08-26 08:52:27,2025-08-26 09:16:00
1091,P-0100,3,4,"P-0100.II_HI,P-0100.VI_HI,P-0100.TI_HI",2025-08-26 10:15:36,2025-08-26 10:33:44
1092,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-26 12:58:52,2025-08-26 13:10:31
1093,P-0100,3,4,"P-0100.II_HI,P-0100.TI_HI,P-0100.PDI_HI",2025-08-26 14:22:11,2025-08-26 15:06:49
1094,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-27 03:55:04,2025-08-27 04:12:40
1095,P-0100,2,5,"P-0100.TI_HI,P-0100.VI_HI",2025-08-27 07:50:39,2025-08-27 08:48:35
1096,P-0100,3,5,"P-0100.PI_LO,P-0100.VI_HI,P-0100.TI_HI",2025-08-28 06:25:33,2025-08-28 07:29:14
1097,P-0100,3,6,"P-0100.VI_HI,P-0100.TI_HI,P-0100.PI_HI",2025-08-28 12:26:45,2025-08-28 13:53:14
1098,P-0100,2,4,"P-0100.TI_HI,P-0100.VI_HI",2025-08-28 16:27:10,2025-08-28 17:20:15
1099,P-0100,4,6,"P-0100.TI_HI,P-0100.VI_HI,P-0100.II_HI,P-0100.PI_LO",2025-08-29 06:14:32,2025-08-29 07:29:59
1100,P-0100,2,4,"P-0100.TI_HI,P-0100.VI_HI",2025-08-29 10:53:05,2025-08-29 11:42:32
1101,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-29 14:12:27,2025-08-29 14:13:31
1102,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-29 17:01:24,2025-08-29 17:25:28
1103,P-0100,2,2,"P-0100.SI_LO,P-0100.VI_HI",2025-08-30 05:15:20,2025-08-30 05:35:21
1104,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-30 06:42:17,2025-08-30 06:43:15
1105,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-08-30 09:00:10,2025-08-30 09:17:29
1106,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-08-30 10:27:36,2025-08-30 10:42:29
1107,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-08-30 13:12:40,2025-08-30 13:41:57
1108,P-0100,4,4,"P-0100.TI_HI,P-0100.FI_LO,P-0100.VI_HI,P-0100.II_HI",2025-08-30 16:36:19,2025-08-30 16:50:58
1109,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-30 17:37:22,2025-08-30 17:44:26
1110,P-0100,2,2,"P-0100.FI_LO,P-0100.VI_HI",2025-08-30 19:41:23,2025-08-30 19:50:19
1111,P-0100,2,2,"P-0100.PI_LO,P-0100.TI_HI",2025-08-30 21:55:08,2025-08-30 21:55:56
1112,P-0100,2,2,"P-0100.II_HI,P-0100.TI_HI",2025-08-30 23:46:04,2025-08-31 00:04:18
1113,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-08-31 07:45:58,2025-08-31 08:07:50
1114,P-0100,2,2,"P-0100.PI_HI,P-0100.VI_HI",2025-08-31 10:31:01,2025-08-31 10:51:47
1115,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-08-31 12:18:02,2025-08-31 12:41:32
1116,P-0100,2,4,"P-0100.VI_HI,P-0100.TI_HI",2025-08-31 15:22:28,2025-08-31 15:52:48
1117,P-0100,4,4,"P-0100.PI_HI,P-0100.SI_LO,P-0100.TI_HI,P-0100.VI_HI",2025-08-31 23:23:03,2025-09-01 00:16:50
1118,P-0100,2,2,"P-0100.SI_LO,P-0100.VI_HI",2025-09-01 06:09:53,2025-09-01 06:23:00
1119,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-01 07:42:38,2025-09-01 08:06:43
1120,P-0100,2,3,"P-0100.II_HI,P-0100.TI_HI",2025-09-01 13:11:03,2025-09-01 13:44:00
1121,P-0100,2,2,"P-0100.PI_LO,P-0100.VI_HI",2025-09-01 14:27:23,2025-09-01 14:45:55
1122,P-0100,3,3,"P-0100.TI_HI,P-0100.VI_HI,P-0100.PDI_HI",2025-09-01 15:47:11,2025-09-01 16:15:52
1123,P-0100,3,3,"P-0100.VI_HI,P-0100.II_HI,P-0100.TI_HI",2025-09-02 08:18:23,2025-09-02 08:54:37
1124,P-0100,3,3,"P-0100.TI_HI,P-0100.VI_HI,P-0100.PDI_HI",2025-09-02 14:03:09,2025-09-02 14:05:35
1125,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-02 17:39:49,2025-09-02 17:53:51
1126,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-03 08:09:17,2025-09-03 09:04:13
1127,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-03 10:13:18,2025-09-03 10:37:50
1128,P-0100,2,4,"P-0100.VI_HI,P-0100.TI_HI",2025-09-03 12:00:22,2025-09-03 12:37:57
1129,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-03 13:18:42,2025-09-03 13:46:58
1130,P-0100,4,4,"P-0100.SI_LO,P-0100.VI_HI,P-0100.PI_HI,P-0100.TI_HI",2025-09-03 17:30:17,2025-09-03 18:28:41
1131,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-04 07:42:44,2025-09-04 08:16:11
1132,P-0100,3,6,"P-0100.VI_HI,P-0100.II_HI,P-0100.TI_HI",2025-09-04 09:57:51,2025-09-04 10:16:57
1133,P-0100,2,2,"P-0100.II_HI,P-0100.VI_HI",2025-09-04 11:55:20,2025-09-04 12:10:10
1134,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-04 13:04:16,2025-09-04 13:12:50
1135,P-0100,2,3,"P-0100.PI_HI,P-0100.II_HI",2025-09-04 15:37:00,2025-09-04 15:48:22
1136,P-0100,3,3,"P-0100.TI_HI,P-0100.PI_HI,P-0100.VI_HI",2025-09-04 16:20:17,2025-09-04 16:42:13
1137,P-0100,4,5,"P-0100.II_HI,P-0100.PI_LO,P-0100.VI_HI,P-0100.TI_HI",2025-09-05 07:49:27,2025-09-05 08:49:13
1138,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-05 12:17:30,2025-09-05 12:27:01
1139,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-05 13:41:12,2025-09-05 13:58:17
1140,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-05 20:24:13,2025-09-05 20:42:43
1141,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-06 08:24:39,2025-09-06 08:52:37
1142,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-06 09:26:05,2025-09-06 09:58:45
1143,P-0100,2,4,"P-0100.FI_LO,P-0100.TI_HI",2025-09-06 11:03:57,2025-09-06 11:44:24
1144,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-06 12:29:42,2025-09-06 12:36:54
1145,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-06 13:17:20,2025-09-06 14:02:25
1146,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-07 10:40:17,2025-09-07 10:55:06
1147,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-07 11:46:14,2025-09-07 11:53:12
1148,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-07 12:41:59,2025-09-07 12:56:37
1149,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-07 13:33:02,2025-09-07 13:33:41
1150,P-0100,3,4,"P-0100.TI_HI,P-0100.FI_LO,P-0100.VI_HI",2025-09-07 14:14:52,2025-09-07 14:35:57
1151,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-07 17:18:45,2025-09-07 17:46:27
1152,P-0100,4,11,"P-0100.TI_HI,P-0100.VI_HI,P-0100.SI_LO,P-0100.PI_LO",2025-09-08 08:00:18,2025-09-08 10:34:45
1153,P-0100,3,4,"P-0100.PI_HI,P-0100.TI_HI,P-0100.VI_HI",2025-09-08 14:05:26,2025-09-08 14:28:04
1154,P-0100,2,2,"P-0100.PI_HI,P-0100.TI_HI",2025-09-08 18:04:56,2025-09-08 18:20:32
1155,P-0100,2,2,"P-0100.FI_LO,P-0100.PDI_HI",2025-09-08 21:10:47,2025-09-08 21:16:57
1156,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-09 06:28:31,2025-09-09 06:46:52
1157,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-09 11:34:24,2025-09-09 11:50:57
1158,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-09 13:41:20,2025-09-09 14:01:55
1159,P-0100,3,6,"P-0100.FI_LO,P-0100.TI_HI,P-0100.II_HI",2025-09-09 14:32:02,2025-09-09 15:24:38
1160,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-10 08:42:42,2025-09-10 08:44:12
1161,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-10 10:25:22,2025-09-10 10:43:48
1162,P-0100,3,3,"P-0100.PI_LO,P-0100.VI_HI,P-0100.TI_HI",2025-09-10 13:16:51,2025-09-10 13:37:48
1163,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-10 14:42:02,2025-09-10 14:58:58
1164,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-11 09:54:14,2025-09-11 10:40:58
1165,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-11 13:25:06,2025-09-11 13:42:59
1166,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-12 09:55:49,2025-09-12 10:22:34
1167,P-0100,2,5,"P-0100.TI_HI,P-0100.VI_HI",2025-09-12 13:05:19,2025-09-12 13:45:10
1168,P-0100,2,3,"P-0100.FI_LO,P-0100.TI_HI",2025-09-13 06:34:36,2025-09-13 07:06:58
1169,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-13 07:56:41,2025-09-13 08:26:05
1170,P-0100,5,9,"P-0100.PI_LO,P-0100.VI_HI,P-0100.II_HI,P-0100.PI_HI,P-0100.FI_LO",2025-09-13 13:08:01,2025-09-13 15:20:33
1171,P-0100,2,2,"P-0100.TI_HI,P-0100.PI_LO",2025-09-13 15:56:29,2025-09-13 16:01:28
1172,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-13 16:40:53,2025-09-13 17:15:41
1173,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-14 07:24:31,2025-09-14 07:52:38
1174,P-0100,2,5,"P-0100.VI_HI,P-0100.TI_HI",2025-09-14 08:40:11,2025-09-14 09:38:44
1175,P-0100,2,2,"P-0100.II_HI,P-0100.VI_HI",2025-09-14 15:13:52,2025-09-14 15:15:54
1176,P-0100,2,2,"P-0100.FI_LO,P-0100.TI_HI",2025-09-14 17:56:46,2025-09-14 18:00:57
1177,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-15 02:47:39,2025-09-15 03:00:22
1178,P-0100,5,9,"P-0100.TI_HI,P-0100.PDI_HI,P-0100.VI_HI,P-0100.PI_HI,P-0100.SI_LO",2025-09-15 07:03:50,2025-09-15 08:22:46
1179,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-15 09:54:26,2025-09-15 10:28:15
1180,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-15 11:51:04,2025-09-15 12:21:28
1181,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-15 14:30:11,2025-09-15 14:53:49
1182,P-0100,3,3,"P-0100.TI_HI,P-0100.PDI_HI,P-0100.VI_HI",2025-09-15 18:55:14,2025-09-15 19:22:14
1183,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-16 06:40:10,2025-09-16 06:42:27
1184,P-0100,3,3,"P-0100.TI_HI,P-0100.FI_LO,P-0100.VI_HI",2025-09-16 09:12:14,2025-09-16 09:49:01
1185,P-0100,2,3,"P-0100.VI_HI,P-0100.PI_LO",2025-09-16 20:04:49,2025-09-16 20:56:06
1186,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-17 09:05:37,2025-09-17 09:05:39
1187,P-0100,3,5,"P-0100.TI_HI,P-0100.PI_HI,P-0100.FI_LO",2025-09-17 10:55:42,2025-09-17 11:43:55
1188,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-17 12:35:21,2025-09-17 12:41:22
1189,P-0100,3,8,"P-0100.TI_HI,P-0100.VI_HI,P-0100.FI_LO",2025-09-17 13:20:34,2025-09-17 14:58:55
1190,P-0100,2,3,"P-0100.TI_HI,P-0100.VI_HI",2025-09-17 17:14:29,2025-09-17 17:24:27
1191,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-18 04:56:52,2025-09-18 05:03:58
1192,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-18 09:12:43,2025-09-18 09:37:35
1193,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-18 12:47:12,2025-09-18 13:18:17
1194,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-18 13:55:18,2025-09-18 14:23:02
1195,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-18 17:50:44,2025-09-18 17:58:22
1196,P-0100,2,7,"P-0100.VI_HI,P-0100.TI_HI",2025-09-19 10:54:39,2025-09-19 12:12:26
1197,P-0100,2,4,"P-0100.TI_HI,P-0100.VI_HI",2025-09-19 13:02:08,2025-09-19 13:42:24
1198,P-0100,2,4,"P-0100.TI_HI,P-0100.VI_HI",2025-09-19 15:33:25,2025-09-19 16:13:14
1199,P-0100,3,5,"P-0100.TI_HI,P-0100.VI_HI,P-0100.PI_HI",2025-09-20 04:56:45,2025-09-20 05:30:13
1200,P-0100,2,2,"P-0100.VI_HI,P-0100.SI_LO",2025-09-20 06:00:54,2025-09-20 06:12:17
1201,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-20 10:32:43,2025-09-20 10:55:08
1202,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-20 16:22:26,2025-09-20 16:41:17
1203,P-0100,2,3,"P-0100.PI_LO,P-0100.VI_HI",2025-09-20 17:31:43,2025-09-20 18:07:35
1204,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-21 11:55:03,2025-09-21 12:00:19
1205,P-0100,2,4,"P-0100.TI_HI,P-0100.FI_LO",2025-09-21 13:36:52,2025-09-21 13:55:12
1206,P-0100,2,2,"P-0100.PI_HI,P-0100.VI_HI",2025-09-21 23:40:52,2025-09-21 23:55:46
1207,P-0100,3,4,"P-0100.VI_HI,P-0100.SI_LO,P-0100.TI_HI",2025-09-22 10:12:43,2025-09-22 10:28:32
1208,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-22 11:07:21,2025-09-22 11:42:39
1209,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-22 15:38:00,2025-09-22 15:53:09
1210,P-0100,2,5,"P-0100.VI_HI,P-0100.TI_HI",2025-09-23 12:23:45,2025-09-23 13:20:41
1211,P-0100,2,6,"P-0100.VI_HI,P-0100.TI_HI",2025-09-23 14:02:24,2025-09-23 15:05:50
1212,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-23 15:47:57,2025-09-23 15:51:02
1213,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-24 06:00:16,2025-09-24 06:03:17
1214,P-0100,2,3,"P-0100.VI_HI,P-0100.TI_HI",2025-09-24 07:44:53,2025-09-24 08:09:59
1215,P-0100,2,2,"P-0100.VI_HI,P-0100.TI_HI",2025-09-24 09:10:34,2025-09-24 09:32:41
1216,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-24 11:55:13,2025-09-24 12:13:57
1217,P-0100,2,4,"P-0100.TI_HI,P-0100.VI_HI",2025-09-24 15:35:36,2025-09-24 16:13:14
1218,P-0100,2,2,"P-0100.TI_HI,P-0100.PDI_HI",2025-09-24 19:21:38,2025-09-24 19:48:10
1219,P-0100,2,2,"P-0100.VI_HI,P-0100.SI_LO",2025-09-25 04:21:56,2025-09-25 04:30:33
1220,P-0100,2,2,"P-0100.TI_HI,P-0100.VI_HI",2025-09-25 06:05:24,2025-09-25 06:31:36
